run,label_idx,alpha,tp,fp,tn,fn,name
95,0,0.1,281,22,3072,351,df_ml_nc_wo_demo_ip
95,1,0.1,235,22,3102,367,df_ml_nc_wo_demo_ip
95,2,0.1,2532,1,819,374,df_ml_nc_wo_demo_ip
96,0,0.1,350,86,3039,250,df_ml_nc_wo_demo_ip
96,1,0.1,300,82,3082,261,df_ml_nc_wo_demo_ip
96,2,0.1,2648,90,691,296,df_ml_nc_wo_demo_ip
97,0,0.1,275,47,3047,358,df_ml_nc_wo_demo_ip
97,1,0.1,268,59,3075,325,df_ml_nc_wo_demo_ip
97,2,0.1,2551,7,822,347,df_ml_nc_wo_demo_ip
98,0,0.1,285,23,3080,329,df_ml_nc_wo_demo_ip
98,1,0.1,213,2,3125,377,df_ml_nc_wo_demo_ip
98,2,0.1,2528,2,811,376,df_ml_nc_wo_demo_ip
99,0,0.1,299,50,3051,321,df_ml_nc_wo_demo_ip
99,1,0.1,211,3,3128,379,df_ml_nc_wo_demo_ip
99,2,0.1,2528,19,790,384,df_ml_nc_wo_demo_ip
0,0,0.25,6,328,2749,643,df_ml_nc_wo_demo_ip
0,1,0.25,10,364,2798,554,df_ml_nc_wo_demo_ip
0,2,0.25,2005,10,785,926,df_ml_nc_wo_demo_ip
1,0,0.25,119,448,2669,493,df_ml_nc_wo_demo_ip
1,1,0.25,18,411,2769,531,df_ml_nc_wo_demo_ip
1,2,0.25,1954,7,778,990,df_ml_nc_wo_demo_ip
2,0,0.25,90,453,2672,504,df_ml_nc_wo_demo_ip
2,1,0.25,30,359,2815,515,df_ml_nc_wo_demo_ip
2,2,0.25,2060,29,744,886,df_ml_nc_wo_demo_ip
3,0,0.25,108,471,2626,518,df_ml_nc_wo_demo_ip
3,1,0.25,91,468,2661,503,df_ml_nc_wo_demo_ip
3,2,0.25,2100,150,669,804,df_ml_nc_wo_demo_ip
4,0,0.25,14,291,2828,593,df_ml_nc_wo_demo_ip
4,1,0.25,3,296,2853,574,df_ml_nc_wo_demo_ip
4,2,0.25,2090,27,759,850,df_ml_nc_wo_demo_ip
5,0,0.25,181,466,2653,423,df_ml_nc_wo_demo_ip
5,1,0.25,57,407,2711,548,df_ml_nc_wo_demo_ip
5,2,0.25,2038,71,749,865,df_ml_nc_wo_demo_ip
6,0,0.25,120,483,2646,473,df_ml_nc_wo_demo_ip
6,1,0.25,55,421,2713,533,df_ml_nc_wo_demo_ip
6,2,0.25,2103,104,671,844,df_ml_nc_wo_demo_ip
7,0,0.25,3,257,2879,581,df_ml_nc_wo_demo_ip
7,1,0.25,3,335,2798,584,df_ml_nc_wo_demo_ip
7,2,0.25,2020,1,776,923,df_ml_nc_wo_demo_ip
8,0,0.25,18,310,2820,576,df_ml_nc_wo_demo_ip
8,1,0.25,28,375,2810,511,df_ml_nc_wo_demo_ip
8,2,0.25,2014,4,766,940,df_ml_nc_wo_demo_ip
9,0,0.25,105,396,2725,496,df_ml_nc_wo_demo_ip
9,1,0.25,25,358,2792,547,df_ml_nc_wo_demo_ip
9,2,0.25,2010,24,775,913,df_ml_nc_wo_demo_ip
10,0,0.25,91,374,2733,519,df_ml_nc_wo_demo_ip
10,1,0.25,34,337,2801,545,df_ml_nc_wo_demo_ip
10,2,0.25,2039,54,752,872,df_ml_nc_wo_demo_ip
11,0,0.25,71,356,2772,521,df_ml_nc_wo_demo_ip
11,1,0.25,79,416,2753,472,df_ml_nc_wo_demo_ip
11,2,0.25,2042,41,734,903,df_ml_nc_wo_demo_ip
12,0,0.25,107,430,2659,520,df_ml_nc_wo_demo_ip
12,1,0.25,25,378,2725,588,df_ml_nc_wo_demo_ip
12,2,0.25,1957,22,814,923,df_ml_nc_wo_demo_ip
13,0,0.25,69,453,2645,561,df_ml_nc_wo_demo_ip
13,1,0.25,29,352,2764,583,df_ml_nc_wo_demo_ip
13,2,0.25,1984,14,813,917,df_ml_nc_wo_demo_ip
14,0,0.25,136,467,2664,445,df_ml_nc_wo_demo_ip
14,1,0.25,50,384,2774,504,df_ml_nc_wo_demo_ip
14,2,0.25,2106,61,707,838,df_ml_nc_wo_demo_ip
15,0,0.25,126,517,2573,506,df_ml_nc_wo_demo_ip
15,1,0.25,96,425,2715,486,df_ml_nc_wo_demo_ip
15,2,0.25,2024,108,709,881,df_ml_nc_wo_demo_ip
16,0,0.25,72,448,2686,516,df_ml_nc_wo_demo_ip
16,1,0.25,48,447,2705,522,df_ml_nc_wo_demo_ip
16,2,0.25,2039,21,764,898,df_ml_nc_wo_demo_ip
17,0,0.25,163,480,2609,467,df_ml_nc_wo_demo_ip
17,1,0.25,109,504,2639,467,df_ml_nc_wo_demo_ip
17,2,0.25,2109,142,671,797,df_ml_nc_wo_demo_ip
18,0,0.25,52,368,2766,532,df_ml_nc_wo_demo_ip
18,1,0.25,7,365,2804,542,df_ml_nc_wo_demo_ip
18,2,0.25,1962,21,742,993,df_ml_nc_wo_demo_ip
19,0,0.25,9,363,2744,606,df_ml_nc_wo_demo_ip
19,1,0.25,123,465,2689,445,df_ml_nc_wo_demo_ip
19,2,0.25,2018,5,788,911,df_ml_nc_wo_demo_ip
20,0,0.25,135,491,2615,480,df_ml_nc_wo_demo_ip
20,1,0.25,86,463,2675,497,df_ml_nc_wo_demo_ip
20,2,0.25,2065,131,680,845,df_ml_nc_wo_demo_ip
21,0,0.25,96,438,2655,530,df_ml_nc_wo_demo_ip
21,1,0.25,103,439,2695,482,df_ml_nc_wo_demo_ip
21,2,0.25,2048,84,723,864,df_ml_nc_wo_demo_ip
22,0,0.25,198,483,2621,420,df_ml_nc_wo_demo_ip
22,1,0.25,51,414,2691,566,df_ml_nc_wo_demo_ip
22,2,0.25,2222,271,560,669,df_ml_nc_wo_demo_ip
23,0,0.25,88,389,2728,526,df_ml_nc_wo_demo_ip
23,1,0.25,0,342,2803,586,df_ml_nc_wo_demo_ip
23,2,0.25,2015,8,786,922,df_ml_nc_wo_demo_ip
24,0,0.25,148,493,2603,479,df_ml_nc_wo_demo_ip
24,1,0.25,106,430,2696,491,df_ml_nc_wo_demo_ip
24,2,0.25,2113,73,755,782,df_ml_nc_wo_demo_ip
25,0,0.25,17,321,2785,601,df_ml_nc_wo_demo_ip
25,1,0.25,4,347,2783,590,df_ml_nc_wo_demo_ip
25,2,0.25,2119,109,704,792,df_ml_nc_wo_demo_ip
26,0,0.25,64,327,2745,585,df_ml_nc_wo_demo_ip
26,1,0.25,66,418,2677,560,df_ml_nc_wo_demo_ip
26,2,0.25,2026,14,817,864,df_ml_nc_wo_demo_ip
27,0,0.25,95,414,2711,501,df_ml_nc_wo_demo_ip
27,1,0.25,58,412,2751,500,df_ml_nc_wo_demo_ip
27,2,0.25,2089,63,698,871,df_ml_nc_wo_demo_ip
28,0,0.25,45,340,2745,591,df_ml_nc_wo_demo_ip
28,1,0.25,114,497,2645,465,df_ml_nc_wo_demo_ip
28,2,0.25,2227,178,627,689,df_ml_nc_wo_demo_ip
29,0,0.25,78,375,2763,511,df_ml_nc_wo_demo_ip
29,1,0.25,36,355,2774,562,df_ml_nc_wo_demo_ip
29,2,0.25,2034,22,774,897,df_ml_nc_wo_demo_ip
30,0,0.25,0,344,2796,584,df_ml_nc_wo_demo_ip
30,1,0.25,4,366,2815,539,df_ml_nc_wo_demo_ip
30,2,0.25,1998,0,756,970,df_ml_nc_wo_demo_ip
31,0,0.25,49,325,2793,561,df_ml_nc_wo_demo_ip
31,1,0.25,22,339,2815,552,df_ml_nc_wo_demo_ip
31,2,0.25,2280,240,561,647,df_ml_nc_wo_demo_ip
32,0,0.25,119,440,2661,504,df_ml_nc_wo_demo_ip
32,1,0.25,28,416,2708,572,df_ml_nc_wo_demo_ip
32,2,0.25,2053,84,739,848,df_ml_nc_wo_demo_ip
33,0,0.25,7,295,2829,591,df_ml_nc_wo_demo_ip
33,1,0.25,1,317,2832,572,df_ml_nc_wo_demo_ip
33,2,0.25,1966,16,766,974,df_ml_nc_wo_demo_ip
34,0,0.25,170,511,2602,439,df_ml_nc_wo_demo_ip
34,1,0.25,50,423,2725,524,df_ml_nc_wo_demo_ip
34,2,0.25,2150,70,739,763,df_ml_nc_wo_demo_ip
35,0,0.25,23,355,2774,577,df_ml_nc_wo_demo_ip
35,1,0.25,2,357,2783,587,df_ml_nc_wo_demo_ip
35,2,0.25,2033,39,772,885,df_ml_nc_wo_demo_ip
36,0,0.25,17,344,2746,616,df_ml_nc_wo_demo_ip
36,1,0.25,0,339,2776,608,df_ml_nc_wo_demo_ip
36,2,0.25,1980,1,836,906,df_ml_nc_wo_demo_ip
37,0,0.25,57,353,2751,554,df_ml_nc_wo_demo_ip
37,1,0.25,27,358,2777,553,df_ml_nc_wo_demo_ip
37,2,0.25,2000,11,800,904,df_ml_nc_wo_demo_ip
38,0,0.25,7,330,2790,597,df_ml_nc_wo_demo_ip
38,1,0.25,0,343,2803,578,df_ml_nc_wo_demo_ip
38,2,0.25,2072,21,761,870,df_ml_nc_wo_demo_ip
39,0,0.25,42,360,2728,599,df_ml_nc_wo_demo_ip
39,1,0.25,31,414,2711,573,df_ml_nc_wo_demo_ip
39,2,0.25,2060,36,794,839,df_ml_nc_wo_demo_ip
40,0,0.25,84,375,2716,542,df_ml_nc_wo_demo_ip
40,1,0.25,93,396,2718,510,df_ml_nc_wo_demo_ip
40,2,0.25,2115,113,703,786,df_ml_nc_wo_demo_ip
41,0,0.25,100,439,2700,477,df_ml_nc_wo_demo_ip
41,1,0.25,20,323,2845,528,df_ml_nc_wo_demo_ip
41,2,0.25,1997,29,728,962,df_ml_nc_wo_demo_ip
42,0,0.25,117,416,2673,523,df_ml_nc_wo_demo_ip
42,1,0.25,47,404,2721,557,df_ml_nc_wo_demo_ip
42,2,0.25,2063,101,722,843,df_ml_nc_wo_demo_ip
43,0,0.25,71,400,2719,533,df_ml_nc_wo_demo_ip
43,1,0.25,35,395,2756,537,df_ml_nc_wo_demo_ip
43,2,0.25,2004,29,744,946,df_ml_nc_wo_demo_ip
44,0,0.25,3,315,2799,607,df_ml_nc_wo_demo_ip
44,1,0.25,0,316,2814,594,df_ml_nc_wo_demo_ip
44,2,0.25,2006,0,817,901,df_ml_nc_wo_demo_ip
45,0,0.25,14,350,2781,578,df_ml_nc_wo_demo_ip
45,1,0.25,18,355,2786,564,df_ml_nc_wo_demo_ip
45,2,0.25,2068,6,783,866,df_ml_nc_wo_demo_ip
46,0,0.25,23,292,2829,582,df_ml_nc_wo_demo_ip
46,1,0.25,7,339,2805,575,df_ml_nc_wo_demo_ip
46,2,0.25,1975,6,800,945,df_ml_nc_wo_demo_ip
47,0,0.25,136,430,2708,445,df_ml_nc_wo_demo_ip
47,1,0.25,60,416,2759,484,df_ml_nc_wo_demo_ip
47,2,0.25,2148,97,659,815,df_ml_nc_wo_demo_ip
48,0,0.25,152,450,2614,506,df_ml_nc_wo_demo_ip
48,1,0.25,74,392,2741,515,df_ml_nc_wo_demo_ip
48,2,0.25,2032,89,741,860,df_ml_nc_wo_demo_ip
49,0,0.25,18,366,2761,579,df_ml_nc_wo_demo_ip
49,1,0.25,16,391,2755,562,df_ml_nc_wo_demo_ip
49,2,0.25,2004,37,753,930,df_ml_nc_wo_demo_ip
50,0,0.25,43,387,2730,558,df_ml_nc_wo_demo_ip
50,1,0.25,93,455,2697,473,df_ml_nc_wo_demo_ip
50,2,0.25,2047,13,779,879,df_ml_nc_wo_demo_ip
51,0,0.25,37,309,2799,577,df_ml_nc_wo_demo_ip
51,1,0.25,78,447,2692,505,df_ml_nc_wo_demo_ip
51,2,0.25,2016,16,792,898,df_ml_nc_wo_demo_ip
52,0,0.25,152,545,2538,478,df_ml_nc_wo_demo_ip
52,1,0.25,67,461,2681,504,df_ml_nc_wo_demo_ip
52,2,0.25,2120,172,640,781,df_ml_nc_wo_demo_ip
53,0,0.25,33,350,2752,585,df_ml_nc_wo_demo_ip
53,1,0.25,3,347,2781,589,df_ml_nc_wo_demo_ip
53,2,0.25,1967,2,811,940,df_ml_nc_wo_demo_ip
54,0,0.25,22,327,2779,595,df_ml_nc_wo_demo_ip
54,1,0.25,13,360,2783,567,df_ml_nc_wo_demo_ip
54,2,0.25,1983,7,796,937,df_ml_nc_wo_demo_ip
55,0,0.25,40,297,2811,585,df_ml_nc_wo_demo_ip
55,1,0.25,44,384,2745,560,df_ml_nc_wo_demo_ip
55,2,0.25,2005,2,811,915,df_ml_nc_wo_demo_ip
56,0,0.25,43,377,2705,597,df_ml_nc_wo_demo_ip
56,1,0.25,6,385,2743,588,df_ml_nc_wo_demo_ip
56,2,0.25,2035,35,794,858,df_ml_nc_wo_demo_ip
57,0,0.25,49,337,2784,553,df_ml_nc_wo_demo_ip
57,1,0.25,30,370,2762,561,df_ml_nc_wo_demo_ip
57,2,0.25,1986,21,780,936,df_ml_nc_wo_demo_ip
58,0,0.25,64,355,2747,551,df_ml_nc_wo_demo_ip
58,1,0.25,46,399,2737,535,df_ml_nc_wo_demo_ip
58,2,0.25,1999,12,779,927,df_ml_nc_wo_demo_ip
59,0,0.25,38,328,2791,572,df_ml_nc_wo_demo_ip
59,1,0.25,33,382,2779,535,df_ml_nc_wo_demo_ip
59,2,0.25,2044,11,782,892,df_ml_nc_wo_demo_ip
60,0,0.25,114,425,2684,496,df_ml_nc_wo_demo_ip
60,1,0.25,17,374,2734,594,df_ml_nc_wo_demo_ip
60,2,0.25,2026,13,794,886,df_ml_nc_wo_demo_ip
61,0,0.25,14,372,2715,622,df_ml_nc_wo_demo_ip
61,1,0.25,9,341,2804,569,df_ml_nc_wo_demo_ip
61,2,0.25,1930,6,812,975,df_ml_nc_wo_demo_ip
62,0,0.25,25,367,2714,612,df_ml_nc_wo_demo_ip
62,1,0.25,2,401,2735,580,df_ml_nc_wo_demo_ip
62,2,0.25,2015,4,811,888,df_ml_nc_wo_demo_ip
63,0,0.25,12,351,2770,588,df_ml_nc_wo_demo_ip
63,1,0.25,2,341,2822,556,df_ml_nc_wo_demo_ip
63,2,0.25,2054,2,782,883,df_ml_nc_wo_demo_ip
64,0,0.25,142,438,2648,497,df_ml_nc_wo_demo_ip
64,1,0.25,103,440,2673,509,df_ml_nc_wo_demo_ip
64,2,0.25,2156,160,663,746,df_ml_nc_wo_demo_ip
65,0,0.25,98,433,2670,520,df_ml_nc_wo_demo_ip
65,1,0.25,14,318,2781,608,df_ml_nc_wo_demo_ip
65,2,0.25,2006,66,768,881,df_ml_nc_wo_demo_ip
66,0,0.25,59,316,2820,527,df_ml_nc_wo_demo_ip
66,1,0.25,84,387,2747,504,df_ml_nc_wo_demo_ip
66,2,0.25,2079,70,737,836,df_ml_nc_wo_demo_ip
67,0,0.25,91,381,2719,529,df_ml_nc_wo_demo_ip
67,1,0.25,15,353,2757,595,df_ml_nc_wo_demo_ip
67,2,0.25,2001,59,758,902,df_ml_nc_wo_demo_ip
68,0,0.25,166,441,2648,465,df_ml_nc_wo_demo_ip
68,1,0.25,158,524,2595,443,df_ml_nc_wo_demo_ip
68,2,0.25,2157,172,661,730,df_ml_nc_wo_demo_ip
69,0,0.25,14,344,2738,629,df_ml_nc_wo_demo_ip
69,1,0.25,5,328,2814,578,df_ml_nc_wo_demo_ip
69,2,0.25,1965,2,821,937,df_ml_nc_wo_demo_ip
70,0,0.25,52,341,2760,559,df_ml_nc_wo_demo_ip
70,1,0.25,107,428,2706,471,df_ml_nc_wo_demo_ip
70,2,0.25,2058,116,692,846,df_ml_nc_wo_demo_ip
71,0,0.25,145,483,2621,474,df_ml_nc_wo_demo_ip
71,1,0.25,60,352,2802,509,df_ml_nc_wo_demo_ip
71,2,0.25,2107,70,737,809,df_ml_nc_wo_demo_ip
72,0,0.25,23,407,2659,633,df_ml_nc_wo_demo_ip
72,1,0.25,7,379,2739,597,df_ml_nc_wo_demo_ip
72,2,0.25,1929,13,828,952,df_ml_nc_wo_demo_ip
73,0,0.25,179,427,2676,441,df_ml_nc_wo_demo_ip
73,1,0.25,118,536,2619,450,df_ml_nc_wo_demo_ip
73,2,0.25,2037,92,708,886,df_ml_nc_wo_demo_ip
74,0,0.25,2,334,2749,636,df_ml_nc_wo_demo_ip
74,1,0.25,1,356,2778,586,df_ml_nc_wo_demo_ip
74,2,0.25,1948,5,815,953,df_ml_nc_wo_demo_ip
75,0,0.25,5,333,2768,614,df_ml_nc_wo_demo_ip
75,1,0.25,27,424,2730,539,df_ml_nc_wo_demo_ip
75,2,0.25,1961,0,796,963,df_ml_nc_wo_demo_ip
76,0,0.25,12,358,2749,601,df_ml_nc_wo_demo_ip
76,1,0.25,8,390,2760,562,df_ml_nc_wo_demo_ip
76,2,0.25,1978,36,758,948,df_ml_nc_wo_demo_ip
77,0,0.25,111,365,2751,495,df_ml_nc_wo_demo_ip
77,1,0.25,23,363,2782,554,df_ml_nc_wo_demo_ip
77,2,0.25,2088,42,753,839,df_ml_nc_wo_demo_ip
78,0,0.25,123,420,2689,492,df_ml_nc_wo_demo_ip
78,1,0.25,69,422,2714,519,df_ml_nc_wo_demo_ip
78,2,0.25,2170,164,658,732,df_ml_nc_wo_demo_ip
79,0,0.25,30,335,2760,596,df_ml_nc_wo_demo_ip
79,1,0.25,36,417,2699,569,df_ml_nc_wo_demo_ip
79,2,0.25,1992,44,787,898,df_ml_nc_wo_demo_ip
80,0,0.25,101,414,2703,503,df_ml_nc_wo_demo_ip
80,1,0.25,108,456,2667,490,df_ml_nc_wo_demo_ip
80,2,0.25,2102,81,715,823,df_ml_nc_wo_demo_ip
81,0,0.25,63,358,2772,529,df_ml_nc_wo_demo_ip
81,1,0.25,27,358,2787,550,df_ml_nc_wo_demo_ip
81,2,0.25,2030,6,787,899,df_ml_nc_wo_demo_ip
82,0,0.25,9,320,2796,592,df_ml_nc_wo_demo_ip
82,1,0.25,2,313,2809,593,df_ml_nc_wo_demo_ip
82,2,0.25,1949,8,794,966,df_ml_nc_wo_demo_ip
83,0,0.25,30,365,2741,585,df_ml_nc_wo_demo_ip
83,1,0.25,4,350,2792,575,df_ml_nc_wo_demo_ip
83,2,0.25,1976,6,791,948,df_ml_nc_wo_demo_ip
84,0,0.25,72,377,2706,558,df_ml_nc_wo_demo_ip
84,1,0.25,4,335,2765,609,df_ml_nc_wo_demo_ip
84,2,0.25,1971,11,811,920,df_ml_nc_wo_demo_ip
85,0,0.25,32,281,2806,600,df_ml_nc_wo_demo_ip
85,1,0.25,8,346,2761,604,df_ml_nc_wo_demo_ip
85,2,0.25,1973,21,805,920,df_ml_nc_wo_demo_ip
86,0,0.25,150,448,2673,451,df_ml_nc_wo_demo_ip
86,1,0.25,122,448,2689,463,df_ml_nc_wo_demo_ip
86,2,0.25,2241,172,616,693,df_ml_nc_wo_demo_ip
87,0,0.25,142,465,2673,448,df_ml_nc_wo_demo_ip
87,1,0.25,111,478,2683,456,df_ml_nc_wo_demo_ip
87,2,0.25,2259,244,536,689,df_ml_nc_wo_demo_ip
88,0,0.25,110,395,2698,516,df_ml_nc_wo_demo_ip
88,1,0.25,44,435,2704,536,df_ml_nc_wo_demo_ip
88,2,0.25,2131,97,718,773,df_ml_nc_wo_demo_ip
89,0,0.25,25,336,2768,596,df_ml_nc_wo_demo_ip
89,1,0.25,16,373,2776,560,df_ml_nc_wo_demo_ip
89,2,0.25,1987,5,794,939,df_ml_nc_wo_demo_ip
90,0,0.25,7,356,2735,628,df_ml_nc_wo_demo_ip
90,1,0.25,3,383,2764,576,df_ml_nc_wo_demo_ip
90,2,0.25,2013,1,810,902,df_ml_nc_wo_demo_ip
91,0,0.25,28,363,2758,579,df_ml_nc_wo_demo_ip
91,1,0.25,4,366,2807,551,df_ml_nc_wo_demo_ip
91,2,0.25,2016,0,785,927,df_ml_nc_wo_demo_ip
92,0,0.25,76,364,2746,532,df_ml_nc_wo_demo_ip
92,1,0.25,26,415,2714,563,df_ml_nc_wo_demo_ip
92,2,0.25,2020,48,764,886,df_ml_nc_wo_demo_ip
93,0,0.25,29,348,2786,561,df_ml_nc_wo_demo_ip
93,1,0.25,6,336,2842,540,df_ml_nc_wo_demo_ip
93,2,0.25,2071,10,763,880,df_ml_nc_wo_demo_ip
94,0,0.25,51,352,2737,583,df_ml_nc_wo_demo_ip
94,1,0.25,47,429,2690,557,df_ml_nc_wo_demo_ip
94,2,0.25,2048,61,764,850,df_ml_nc_wo_demo_ip
95,0,0.25,32,353,2741,600,df_ml_nc_wo_demo_ip
95,1,0.25,27,357,2767,575,df_ml_nc_wo_demo_ip
95,2,0.25,1987,9,811,919,df_ml_nc_wo_demo_ip
96,0,0.25,162,448,2677,438,df_ml_nc_wo_demo_ip
96,1,0.25,118,450,2714,443,df_ml_nc_wo_demo_ip
96,2,0.25,2187,171,610,757,df_ml_nc_wo_demo_ip
97,0,0.25,81,382,2712,552,df_ml_nc_wo_demo_ip
97,1,0.25,62,444,2690,531,df_ml_nc_wo_demo_ip
97,2,0.25,2017,28,801,881,df_ml_nc_wo_demo_ip
98,0,0.25,13,293,2810,601,df_ml_nc_wo_demo_ip
98,1,0.25,0,314,2813,590,df_ml_nc_wo_demo_ip
98,2,0.25,2010,5,808,894,df_ml_nc_wo_demo_ip
99,0,0.25,122,446,2655,498,df_ml_nc_wo_demo_ip
99,1,0.25,4,326,2805,586,df_ml_nc_wo_demo_ip
99,2,0.25,2017,41,768,895,df_ml_nc_wo_demo_ip
