run,recall_alpha_0.1,recall_alpha_0.25,name
99.0,0.7676699811878527,0.5479709755442086,df_recall_nc_w_demo_ip
0.0,0.7713365539452496,0.5411969940955448,df_recall_nc_wo_demo_ip
1.0,0.7712523464735854,0.5410297666934835,df_recall_nc_wo_demo_ip
2.0,0.7714439365420812,0.5419467598816886,df_recall_nc_wo_demo_ip
3.0,0.7711522965350524,0.5413644910018802,df_recall_nc_wo_demo_ip
4.0,0.7713365539452496,0.5411969940955448,df_recall_nc_wo_demo_ip
5.0,0.7711522965350524,0.5413644910018802,df_recall_nc_wo_demo_ip
6.0,0.7710908113917249,0.5415099408919936,df_recall_nc_wo_demo_ip
7.0,0.771505376344086,0.5418010752688172,df_recall_nc_wo_demo_ip
8.0,0.7712137486573577,0.541219119226638,df_recall_nc_wo_demo_ip
9.0,0.7710908113917249,0.5415099408919936,df_recall_nc_wo_demo_ip
10.0,0.7714554748453053,0.5419693301049233,df_recall_nc_wo_demo_ip
11.0,0.771505376344086,0.5418010752688172,df_recall_nc_wo_demo_ip
12.0,0.7713939720129172,0.5418460710441335,df_recall_nc_wo_demo_ip
13.0,0.7711909871244635,0.540906652360515,df_recall_nc_wo_demo_ip
14.0,0.771417025862069,0.5418911637931034,df_recall_nc_wo_demo_ip
15.0,0.7710908113917249,0.5415099408919936,df_recall_nc_wo_demo_ip
16.0,0.7710908113917249,0.5415099408919936,df_recall_nc_wo_demo_ip
17.0,0.7714439365420812,0.5419467598816886,df_recall_nc_wo_demo_ip
18.0,0.7715169445938677,0.5420925228617536,df_recall_nc_wo_demo_ip
19.0,0.7710908113917249,0.5415099408919936,df_recall_nc_wo_demo_ip
20.0,0.7712980381617844,0.541655468959957,df_recall_nc_wo_demo_ip
21.0,0.7714439365420812,0.5419467598816886,df_recall_nc_wo_demo_ip
22.0,0.7710908113917249,0.5415099408919936,df_recall_nc_wo_demo_ip
23.0,0.7711069418386491,0.5410077727150898,df_recall_nc_wo_demo_ip
24.0,0.7711522965350524,0.5413644910018802,df_recall_nc_wo_demo_ip
25.0,0.7712137486573577,0.541219119226638,df_recall_nc_wo_demo_ip
26.0,0.7712980381617844,0.541655468959957,df_recall_nc_wo_demo_ip
27.0,0.7712980381617844,0.541655468959957,df_recall_nc_wo_demo_ip
28.0,0.7712980381617844,0.541655468959957,df_recall_nc_wo_demo_ip
29.0,0.7713979071639389,0.5410517842768983,df_recall_nc_wo_demo_ip
30.0,0.7712137486573577,0.541219119226638,df_recall_nc_wo_demo_ip
31.0,0.7711909871244635,0.540906652360515,df_recall_nc_wo_demo_ip
