run,precision_alpha_0.1,precision_alpha_0.25,name
22,0.3725595557943758,0.37860469281748166,df_precision_cc_wo_demo_ip
23,0.3725096042169213,0.37827213436969537,df_precision_cc_wo_demo_ip
24,0.37254901960784315,0.37859253290357237,df_precision_cc_wo_demo_ip
25,0.37253848907984244,0.3784908700322234,df_precision_cc_wo_demo_ip
26,0.37252530681716384,0.3787064409208994,df_precision_cc_wo_demo_ip
27,0.37252530681716384,0.3787064409208994,df_precision_cc_wo_demo_ip
28,0.37252530681716384,0.3787064409208994,df_precision_cc_wo_demo_ip
29,0.3725963688399964,0.37832036490474913,df_precision_cc_wo_demo_ip
30,0.37253848907984244,0.3784908700322234,df_precision_cc_wo_demo_ip
31,0.37258583690987124,0.3783082975679542,df_precision_cc_wo_demo_ip
32,0.37253848907984244,0.3784908700322234,df_precision_cc_wo_demo_ip
33,0.3725595557943758,0.37860469281748166,df_precision_cc_wo_demo_ip
34,0.3725595557943758,0.37860469281748166,df_precision_cc_wo_demo_ip
35,0.3726200053633682,0.3783409314382766,df_precision_cc_wo_demo_ip
36,0.37254901960784315,0.37859253290357237,df_precision_cc_wo_demo_ip
37,0.37263346792283536,0.37873485868102286,df_precision_cc_wo_demo_ip
38,0.37253848907984244,0.3784908700322234,df_precision_cc_wo_demo_ip
39,0.3726200053633682,0.3783409314382766,df_precision_cc_wo_demo_ip
40,0.37261232176486414,0.37875526858577707,df_precision_cc_wo_demo_ip
41,0.37262289199856474,0.37876749192680303,df_precision_cc_wo_demo_ip
42,0.3726200053633682,0.3783409314382766,df_precision_cc_wo_demo_ip
43,0.37254901960784315,0.37859253290357237,df_precision_cc_wo_demo_ip
44,0.37253848907984244,0.3784908700322234,df_precision_cc_wo_demo_ip
45,0.37254901960784315,0.37859253290357237,df_precision_cc_wo_demo_ip
46,0.37260690642333155,0.3784219001610306,df_precision_cc_wo_demo_ip
47,0.37263601326521467,0.37891010128170655,df_precision_cc_wo_demo_ip
48,0.3725595557943758,0.37860469281748166,df_precision_cc_wo_demo_ip
49,0.37253848907984244,0.3784908700322234,df_precision_cc_wo_demo_ip
50,0.37260175721714184,0.3787430518199749,df_precision_cc_wo_demo_ip
51,0.3725595557943758,0.37860469281748166,df_precision_cc_wo_demo_ip
52,0.3725648621958883,0.37866953945596554,df_precision_cc_wo_demo_ip
53,0.3726254480286738,0.3788082437275986,df_precision_cc_wo_demo_ip
54,0.37254901960784315,0.37859253290357237,df_precision_cc_wo_demo_ip
55,0.37253326189838376,0.378203411018841,df_precision_cc_wo_demo_ip
56,0.3725595557943758,0.37860469281748166,df_precision_cc_wo_demo_ip
57,0.37254901960784315,0.37859253290357237,df_precision_cc_wo_demo_ip
58,0.37261232176486414,0.37875526858577707,df_precision_cc_wo_demo_ip
59,0.3726200053633682,0.3783409314382766,df_precision_cc_wo_demo_ip
